house_id,area_type,availability,location,size,society,total_sqft,bath,balcony,price
house_8343,Plot  Area,16-Mar,HBR Layout,4 Bedroom,,2400,5.0,0.0,320.0
house_17,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1540,3.0,3.0,60.0
house_5893,Plot  Area,Ready To Move,Singapura Village,4 Bedroom,,600,5.0,3.0,75.0
house_10299,Built-up  Area,Ready To Move,Chennappa Layout,2 BHK,Mawerer,1050,2.0,2.0,45.0
house_10045,Super built-up  Area,Ready To Move,Janatha Colony,2 BHK,Smrryny,1100,2.0,2.0,57.6
house_883,Super built-up  Area,21-Jan,Kanakpura Road,3 BHK,PrarePa,1100,3.0,2.0,58.0
house_1359,Super built-up  Area,Ready To Move,Jakkuru Layout,2 BHK,,1200,2.0,1.0,54.0
house_13167,Plot  Area,Ready To Move,Benson Town,2 Bedroom,,1688,2.0,0.0,280.0
house_13219,Plot  Area,Ready To Move,Laggere,7 Bedroom,,1590,9.0,3.0,132.0
house_1122,Built-up  Area,Ready To Move,Grihalakshmi Layout,5 Bedroom,,24,2.0,2.0,150.0
house_5099,Carpet  Area,Ready To Move,Naganathapura,2 BHK,Malmsri,1103,2.0,1.0,55.0
house_8890,Carpet  Area,20-Dec,Kanakpura Road,1 BHK,Roiti A,381,1.0,1.0,28.0
house_11064,Super built-up  Area,Ready To Move,Kallumantapa,2 BHK,Bhmesa ,1255,2.0,3.0,65.0
house_8454,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1140,2.0,1.0,48.7
house_6476,Super built-up  Area,18-Mar,Yelahanka,3 BHK,Miitat ,1859,3.0,1.0,108.0
house_4115,Super built-up  Area,18-Mar,Rayasandra,2 BHK,,1016,2.0,1.0,58.0
house_12032,Plot  Area,Ready To Move,Xavier Layout,3 Bedroom,,1524,4.0,2.0,400.0
house_2422,Super built-up  Area,Ready To Move,Bharathi Nagar,2 BHK,FoapeWa,1322,2.0,2.0,68.0
house_8581,Built-up  Area,Ready To Move,Margondanahalli,2 Bedroom,,900,2.0,0.0,65.0
house_3143,Super built-up  Area,Ready To Move,Whitefield,2 BHK,BMttaor,1280,2.0,2.0,52.0
house_9250,Super built-up  Area,18-Nov,Govindpura,3 BHK,,1639,3.0,1.0,77.89
house_1007,Super built-up  Area,Ready To Move,Vidyaranyapura,3 BHK,Graceik,1485,2.0,2.0,67.0
house_11155,Super built-up  Area,18-Aug,Horamavu Agara,2 BHK,S2ionrn,994,2.0,1.0,42.28
house_5092,Super built-up  Area,19-Jan,Bannerghatta Road,3 BHK,Hiatei ,1486,3.0,1.0,83.22
house_13259,Super built-up  Area,19-Dec,Kanakapura,3 BHK,GoityEt,1477,2.0,1.0,69.5
house_2587,Super built-up  Area,21-Jun,Tumkur Road,1 BHK,Coowsri,596 - 804,1.0,0.0,30.09
house_3843,Plot  Area,Ready To Move,KR Puram,7 Bedroom,,1200,8.0,2.0,110.0
house_10407,Plot  Area,Ready To Move,Sahakara Nagar,4 Bedroom,,1200,4.0,,190.0
house_10168,Super built-up  Area,Ready To Move,Electronic City,2 BHK,Elodsre,1200,2.0,2.0,40.5
house_3934,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1570,3.0,3.0,64.5
house_3240,Super built-up  Area,Ready To Move,Subramanyapura,2 BHK,Chllsev,1313,2.0,2.0,66.5
house_4388,Super built-up  Area,Ready To Move,Kereguddadahalli,2 BHK,Jaood G,1000,2.0,2.0,30.0
house_7369,Built-up  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Vaunei ,3800,3.0,3.0,325.0
house_10732,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,Puestol,1665,3.0,2.0,78.0
house_11592,Built-up  Area,Ready To Move,"Kanakapura Road, ",3 Bedroom,,1884,3.0,2.0,95.0
house_1967,Super built-up  Area,Ready To Move,Malleshwaram,1 BHK,Kaamai ,686,1.0,1.0,62.5
house_6326,Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,3 BHK,,1464,3.0,3.0,56.0
house_11841,Super built-up  Area,18-Apr,Sri Sai Layout,2 BHK,,1195,2.0,,42.4
house_1207,Super built-up  Area,Ready To Move,Chamrajpet,3 BHK,SihtsHe,1475,2.0,2.0,120.0
house_1418,Super built-up  Area,Ready To Move,Devanahalli,2 BHK,Brntsal,1010,2.0,1.0,51.0
house_9191,Built-up  Area,Ready To Move,Yelahanka,3 BHK,PuziaVe,1560,2.0,2.0,98.0
house_602,Built-up  Area,Ready To Move,Ashwini layout,1 BHK,Kaantth,834,1.0,1.0,60.0
house_10093,Super built-up  Area,Ready To Move,Kalkere,2 BHK,Sothin ,925,2.0,1.0,55.0
house_12489,Super built-up  Area,Ready To Move,Yeshwanthpur,2 BHK,IBityin,1160,2.0,2.0,64.08
house_2957,Built-up  Area,Ready To Move,Whitefield,2 BHK,JahanSa,735,2.0,1.0,35.0
house_1797,Built-up  Area,Ready To Move,Chowdeshwari Layout,3 BHK,Keharya,1250,2.0,1.0,80.0
house_11470,Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Sariaat,2475,4.0,3.0,326.0
house_12365,Built-up  Area,Ready To Move,Domlur,3 BHK,Prandm ,1650,3.0,1.0,180.0
house_7648,Plot  Area,Ready To Move,Thurahalli,4 Bedroom,,600,3.0,2.0,65.0
house_12449,Plot  Area,Ready To Move,Indira Nagar,4 Bedroom,,2400,4.0,1.0,700.0
house_8169,Plot  Area,Ready To Move,Nagarbhavi,4 Bedroom,,1200,3.0,1.0,340.0
house_11583,Super built-up  Area,Ready To Move,Bommanahalli,2 BHK,SNeur G,1215 - 1495,2.0,0.0,73.17
house_8838,Super built-up  Area,Ready To Move,Kodichikkanahalli,2 BHK,,900,2.0,1.0,42.0
house_858,Super built-up  Area,Ready To Move,Kasturi Nagar,2 BHK,,1567,2.0,2.0,92.0
house_12805,Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,SNity S,1655,3.0,3.0,95.0
house_6385,Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Rasom B,1120,2.0,1.0,53.76
house_11111,Super built-up  Area,18-Aug,Hosa Road,3 BHK,Sosisic,1538,3.0,1.0,107.0
house_1675,Built-up  Area,Ready To Move,"Pai layout , Mahadevapura",6 BHK,,2700,4.0,2.0,214.0
house_2249,Super built-up  Area,18-Nov,B Narayanapura,2 BHK,,1313,2.0,1.0,58.27
house_7913,Built-up  Area,Ready To Move,Kanakpura Road,3 BHK,Wiowsri,1050,2.0,1.0,59.0
house_6480,Super built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,Roareta,1198,2.0,2.0,60.0
house_6257,Built-up  Area,Ready To Move,Srirampura,2 BHK,HooudSi,1230,2.0,3.0,55.0
house_13239,Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,,1175,2.0,1.0,65.0
house_7607,Plot  Area,Ready To Move,Bommenahalli,3 Bedroom,Prood G,15Acres,3.0,1.0,217.0
house_8313,Super built-up  Area,Ready To Move,Bommanahalli,3 BHK,PindsWo,1660,2.0,,100.0
house_8213,Super built-up  Area,Ready To Move,Ramagondanahalli,3 BHK,DNeremo,1610,2.0,2.0,115.0
house_10460,Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,1520,3.0,3.0,85.0
house_11237,Super built-up  Area,18-Jan,Kengeri Satellite Town,3 BHK,DSestSt,1191,2.0,2.0,33.34
house_5637,Super built-up  Area,Ready To Move,Babusapalaya,3 BHK,,1230,3.0,3.0,53.0
house_7832,Built-up  Area,Ready To Move,Hegde Nagar,4 Bedroom,Sotosty,3750,6.0,2.0,375.0
house_12870,Super built-up  Area,18-Mar,9th Phase JP Nagar,2 BHK,,1050,2.0,2.0,35.0
house_5081,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Hemai D,1390,2.0,2.0,61.16
house_7317,Super built-up  Area,Ready To Move,Horamavu Banaswadi,2 BHK,Asorai ,1254,2.0,2.0,47.0
house_10358,Super built-up  Area,Ready To Move,KR Puram,2 BHK,,2000,2.0,0.0,75.0
house_2511,Super built-up  Area,Ready To Move,Jayanagar,3 BHK,,3095,3.0,3.0,375.0
house_6053,Super built-up  Area,Ready To Move,Electronic City,2 BHK,Itelaa ,660,1.0,1.0,15.5
house_8196,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1025,2.0,1.0,35.88
house_12384,Super built-up  Area,Ready To Move,Hormavu,2 BHK,,1020,2.0,2.0,45.75
house_3713,Built-up  Area,Ready To Move,Kamala Nagar,2 Bedroom,,1000,2.0,1.0,80.0
house_6920,Super built-up  Area,Ready To Move,Benson Town,2 BHK,,1300,2.0,1.0,120.0
house_11983,Built-up  Area,Ready To Move,Ashwathnagar,3 Bedroom,,800,2.0,0.0,60.0
house_13080,Super built-up  Area,Ready To Move,Billekahalli,3 BHK,,1290,3.0,3.0,62.0
house_2023,Super built-up  Area,Ready To Move,Bellandur,3 BHK,AkonyHa,1490,2.0,2.0,98.0
house_3433,Plot  Area,Ready To Move,Kanakadasa Layout,4 Bedroom,,1200,3.0,1.0,95.0
house_10653,Super built-up  Area,Ready To Move,Doddanakundi Industrial Area 2,2 BHK,,1092,2.0,1.0,49.0
house_5922,Built-up  Area,Ready To Move,Hegganahalli,1 Bedroom,,1200,2.0,1.0,45.0
house_11261,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,VHinoel,1113,2.0,1.0,44.5
house_12776,Super built-up  Area,Ready To Move,Sarjapura - Attibele Road,3 BHK,,1555,3.0,3.0,52.0
house_864,Built-up  Area,Ready To Move,Kodichikkanahalli,2 BHK,Prs 2hi,995,2.0,1.0,41.0
house_1577,Super built-up  Area,Ready To Move,Koramangala,2 BHK,,1290,2.0,3.0,100.0
house_10828,Super built-up  Area,Ready To Move,Motappa Layout,3 BHK,Puodse ,1312,2.0,1.0,56.5
house_2595,Super built-up  Area,Ready To Move,Green Glen Layout,3 BHK,Solia D,1776.42,3.0,2.0,105.0
house_12314,Plot  Area,Ready To Move,Kammagondahalli,3 Bedroom,,1200,3.0,2.0,120.0
house_4488,Super built-up  Area,19-Jun,Hebbal,4 BHK,Raard B,2790,4.0,3.0,198.0
house_11586,Built-up  Area,Ready To Move,Koramangala,2 BHK,,1355,2.0,2.0,95.0
house_7856,Super built-up  Area,Ready To Move,Banaswadi,2 BHK,RailsDa,870,2.0,2.0,38.0
house_11975,Super built-up  Area,Ready To Move,Marathahalli,3 BHK,Vaoodar,1650,3.0,2.0,85.0
house_6278,Super built-up  Area,18-Jul,Bhoganhalli,4 BHK,Rosha I,2119,4.0,2.0,111.0
house_8943,Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,PrarePa,1115,2.0,2.0,78.0
house_6680,Super built-up  Area,Ready To Move,Mysore Road,2 BHK,,1170,2.0,2.0,65.0
house_11397,Super built-up  Area,Ready To Move,Hormavu,2 BHK,,980,2.0,2.0,42.0
house_9854,Super built-up  Area,Ready To Move,Chambenahalli,2 BHK,,1170,2.0,3.0,50.0
house_11104,Super built-up  Area,18-May,Electronic City Phase II,2 BHK,Sryalan,1160,2.0,1.0,33.5
house_6735,Super built-up  Area,Ready To Move,Koramangala,3 BHK,Ansna K,1500,3.0,1.0,135.0
house_7182,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,Avlls H,1060,2.0,1.0,48.0
house_9810,Super built-up  Area,18-May,Gunjur Palya,3 BHK,,1400,3.0,2.0,45.0
house_10119,Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Adeatlm,3005,5.0,,275.0
house_9858,Super built-up  Area,Ready To Move,P&T Layout,2 BHK,Sashaa ,935,2.0,1.0,45.9
house_4264,Plot  Area,Ready To Move,8th block Koramangala,4 Bedroom,,1650,3.0,1.0,300.0
house_3155,Plot  Area,Ready To Move,Hosakerehalli,3 Bedroom,,1200,3.0,2.0,175.0
house_694,Super built-up  Area,Ready To Move,Prakruthi Nagar,2 BHK,MSvelek,1240,2.0,2.0,60.0
house_12265,Super built-up  Area,18-May,Bhoganhalli,2 BHK,Rosha I,1277,2.0,1.0,79.89
house_5951,Super built-up  Area,Ready To Move,Old Madras Road,4 BHK,Brglede,2010,3.0,2.0,115.0
house_1314,Plot  Area,Ready To Move,Malleshwaram,8 Bedroom,,840,7.0,2.0,195.0
house_8663,Super built-up  Area,Ready To Move,Hebbal Kempapura,3 BHK,Goateds,1800,3.0,3.0,150.0
house_4491,Built-up  Area,Ready To Move,Sarjapur,2 BHK,Srncya ,1500,2.0,2.0,30.0
house_2413,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1697,3.0,2.0,114.0
house_3804,Super built-up  Area,Ready To Move,"EPIP AREA, WHITEFIELD",3 BHK,,1801,3.0,2.0,139.0
house_3299,Super built-up  Area,19-Oct,Kadubeesanahalli,2 BHK,,970,2.0,1.0,35.0
house_7760,Super built-up  Area,Ready To Move,Varthur,2 BHK,,1250,2.0,2.0,47.0
house_1252,Built-up  Area,Ready To Move,Abbigere,6 Bedroom,,2200,6.0,2.0,68.0
house_6158,Super built-up  Area,Ready To Move,Panathur,3 BHK,Skinaa ,1597,3.0,1.0,67.12
house_10468,Built-up  Area,Ready To Move,Bommenahalli,4 Bedroom,Prana S,1632,3.0,0.0,140.0
house_11934,Super built-up  Area,Ready To Move,Anekal,2 BHK,,614,1.0,1.0,28.0
house_8572,Super built-up  Area,Ready To Move,Pattandur Agrahara,2 BHK,ARvasV ,1247,2.0,2.0,62.35
house_4298,Super built-up  Area,Ready To Move,Amblipura,3 BHK,IDldsin,1810,4.0,3.0,148.0
house_9420,Super built-up  Area,Ready To Move,Frazer Town,2 BHK,,1180,2.0,1.0,105.0
house_7135,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1093,2.0,2.0,72.0
house_2637,Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,Siaraa ,1550,2.0,2.0,75.0
house_4438,Super built-up  Area,Ready To Move,Hoodi,2 BHK,SMaxyay,1400,2.0,1.0,82.0
house_12732,Built-up  Area,18-Dec,Electronic City Phase II,2 BHK,Sryalan,1065,2.0,1.0,30.76
house_9577,Plot  Area,Ready To Move,Chandapura,5 Bedroom,Arncyd ,1200,3.0,1.0,79.0
house_10884,Plot  Area,Ready To Move,Madavara,2 Bedroom,,1000,2.0,1.0,35.0
house_10064,Built-up  Area,Ready To Move,ITI Layout,2 BHK,Soarkge,1450,2.0,2.0,90.0
house_5907,Built-up  Area,Ready To Move,Friends Colony,2 BHK,SiidsGa,1035,2.0,2.0,44.0
house_6052,Plot  Area,Ready To Move,BTM 1st Stage,7 Bedroom,,600,7.0,3.0,110.0
house_2096,Super built-up  Area,18-Jul,Hosa Road,2 BHK,Mahesr ,1161,2.0,1.0,55.15
house_4244,Super built-up  Area,Ready To Move,Marathahalli,3 BHK,,1650,3.0,3.0,86.45
house_9723,Built-up  Area,Ready To Move,JP Nagar,4 Bedroom,,1500,2.0,0.0,87.0
house_2297,Built-up  Area,Ready To Move,Kogilu,1 Bedroom,,540,1.0,0.0,36.0
house_3022,Super built-up  Area,Ready To Move,Hennur,2 BHK,,1285,2.0,1.0,60.0
house_3559,Built-up  Area,Ready To Move,Doddathoguru,3 BHK,SryleHo,1875,3.0,1.0,55.0
house_8925,Super built-up  Area,18-Dec,JP Nagar,4 BHK,Pehtsa ,4000,4.0,3.0,441.0
house_3506,Plot  Area,Ready To Move,Manjunath Nagar,5 Bedroom,,1200,5.0,1.0,185.0
house_2685,Super built-up  Area,19-Mar,Horamavu Agara,3 BHK,Prhar G,1756,3.0,2.0,92.0
house_3268,Super built-up  Area,Ready To Move,Mylasandra,2 BHK,Laowsba,1110,2.0,2.0,41.0
house_5666,Plot  Area,Ready To Move,Lakkasandra,7 Bedroom,,1500,6.0,0.0,210.0
house_402,Plot  Area,Ready To Move,Battarahalli,2 Bedroom,,1200,2.0,1.0,65.0
house_967,Super built-up  Area,Ready To Move,BEML Layout,2 BHK,,1060,2.0,1.0,55.0
house_12434,Super built-up  Area,Ready To Move,Rajaji Nagar,2 BHK,,1718,3.0,2.0,275.0
house_3821,Built-up  Area,Ready To Move,KR Puram,2 BHK,,1100,2.0,1.0,46.0
house_1360,Super built-up  Area,21-Jun,Vijayanagar,3 BHK,Saityat,1739,3.0,1.0,116.0
house_8903,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,SoechHa,1950,4.0,2.0,120.0
house_1218,Super built-up  Area,17-Apr,Hennur Road,3 BHK,Koagati,1192,2.0,1.0,60.0
house_8583,Super built-up  Area,20-Jan,Badavala Nagar,3 BHK,DNncasa,1842,3.0,2.0,115.0
house_350,Built-up  Area,Ready To Move,Ardendale,2 BHK,Miwel M,1100,2.0,1.0,43.25
house_11309,Super built-up  Area,19-Dec,Kodihalli,4 BHK,Priesla,3626,5.0,3.0,788.0
house_3292,Super built-up  Area,Ready To Move,HSR Layout,2 BHK,NRosete,1140,2.0,2.0,46.0
house_4010,Super built-up  Area,Ready To Move,Kumaraswami Layout,2 BHK,Mania G,1000,2.0,1.0,58.0
house_1417,Built-up  Area,Ready To Move,Outer Ring Road East,2 BHK,Hoens T,1367,2.0,2.0,62.0
house_4780,Plot  Area,Ready To Move,Karuna Nagar,3 Bedroom,CoinoCu,1163,3.0,2.0,180.0
house_1004,Super built-up  Area,Ready To Move,ITPL,3 BHK,,1548,3.0,2.0,89.5
house_12649,Super built-up  Area,Ready To Move,Kogilu,2 BHK,,1140,2.0,2.0,50.66
house_147,Super built-up  Area,Ready To Move,Kengeri Satellite Town,2 BHK,HoiewLa,890,2.0,1.0,35.0
house_417,Plot  Area,Ready To Move,Nagarbhavi,3 Bedroom,,1350,3.0,2.0,150.0
house_8511,Super built-up  Area,19-Dec,Whitefield,3 BHK,Eznuee ,3596,3.0,1.0,200.0
house_58,Plot  Area,Ready To Move,Murugeshpalya,6 Bedroom,,1407,4.0,1.0,150.0
house_7022,Super built-up  Area,Ready To Move,Sadashiva Nagar,3 BHK,,3761,3.0,2.0,650.0
house_11017,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1300,2.0,2.0,75.0
house_8046,Super built-up  Area,Ready To Move,Judicial Layout,4 BHK,MNnia E,2330,3.0,2.0,94.71
house_10850,Super built-up  Area,Ready To Move,Tumkur Road,2 BHK,Mairer ,1035,2.0,1.0,39.0
house_9150,Super built-up  Area,21-Mar,Yelahanka,1 BHK,Goues A,682,1.0,1.0,36.23
house_6806,Built-up  Area,Ready To Move,Singasandra,2 BHK,,1375,2.0,3.0,58.0
house_11899,Super built-up  Area,18-Jul,Devanahalli,3 BHK,Cerdsga,1290,2.0,1.0,62.0
house_9817,Super built-up  Area,Ready To Move,Indira Nagar,4 BHK,,2800,4.0,3.0,365.0
house_2062,Plot  Area,Ready To Move,Magadi Road,2 Bedroom,Bhgarve,1350,1.0,0.0,100.0
house_9887,Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,,1200,5.0,,290.0
house_5174,Built-up  Area,Ready To Move,Whitefield,1 BHK,SatraNa,810,1.0,0.0,21.0
house_8093,Plot  Area,Ready To Move,Suryanagar,2 Bedroom,,1500,2.0,1.0,45.0
house_10763,Plot  Area,18-Apr,AECS LAYOUT A-BLOCK Singasandra,5 Bedroom,,1200,5.0,1.0,225.0
house_9085,Super built-up  Area,Ready To Move,Bharathi Nagar,3 BHK,ReudePr,1664,3.0,2.0,69.89
house_5746,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,DLhtsnd,1265,2.0,3.0,67.0
house_8204,Super built-up  Area,18-May,Raja Rajeshwari Nagar,2 BHK,Prllsan,1160,2.0,1.0,70.0
house_10108,Plot  Area,Ready To Move,Upkar Layout,6 Bedroom,,1200,6.0,2.0,160.0
house_1746,Super built-up  Area,19-Apr,Mysore Road,2 BHK,Brama P,980,2.0,1.0,45.47
house_11579,Super built-up  Area,Ready To Move,J C Nagar,3 BHK,,1525,3.0,3.0,65.0
house_7372,Super built-up  Area,Ready To Move,Kudlu,3 BHK,GKityde,1570,2.0,2.0,65.94
house_1097,Built-up  Area,Ready To Move,Jalahalli,5 BHK,BrardCo,3100,4.0,,265.0
house_11246,Super built-up  Area,Ready To Move,Old Madras Road,3 BHK,Brica E,2990,3.0,2.0,170.0
house_7510,Super built-up  Area,Ready To Move,Kambipura,3 BHK,Prrtht ,1082,2.0,1.0,45.5
house_6122,Super built-up  Area,Ready To Move,Rachenahalli,3 BHK,Sovar S,1550,3.0,2.0,72.5
house_8431,Super built-up  Area,Ready To Move,Yeshwanthpur,1 BHK,IBityin,666,1.0,1.0,36.8
house_4921,Super built-up  Area,Ready To Move,Dodda Nekkundi,2 BHK,,1155,2.0,1.0,46.0
house_2154,Super built-up  Area,Ready To Move,kanakapura road,3 BHK,,1375,2.0,3.0,48.06
house_10533,Super built-up  Area,Ready To Move,Munnekollal,3 BHK,,1800,3.0,3.0,65.0
house_3452,Super built-up  Area,Ready To Move,Chikkalasandra,2 BHK,,1230,2.0,2.0,48.0
house_4990,Super built-up  Area,18-Mar,Kammasandra,2 BHK,,992,2.0,2.0,25.79
house_4080,Super built-up  Area,Ready To Move,OLd Gurappanapalya,3 BHK,SoliaMa,2000,3.0,2.0,160.0
house_12938,Super built-up  Area,18-Apr,Jalahalli,2 BHK,Cuohahi,1313,2.0,2.0,68.0
house_313,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1550,3.0,3.0,67.0
house_11533,Super built-up  Area,21-Dec,Kannamangala,3 BHK,Sonue A,1814,3.0,1.0,129.0
house_8539,Super built-up  Area,Ready To Move,Nagavarapalya,2 BHK,PuonsSe,1392,2.0,1.0,130.0
house_4945,Super built-up  Area,18-Jul,Bannerghatta,3 BHK,Mamespa,2370,4.0,2.0,195.0
house_4222,Built-up  Area,Ready To Move,Sampangi Rama Nagar,2 Bedroom,,1200,2.0,1.0,125.0
house_3398,Built-up  Area,Ready To Move,Challaghatta,3 BHK,ShanaSp,1639,3.0,3.0,123.0
house_11363,Super built-up  Area,18-Dec,Whitefield,4 BHK,Prtates,2882,5.0,1.0,200.0
house_495,Super built-up  Area,Ready To Move,Omkar Nagar,2 BHK,Shinei ,1000,2.0,1.0,53.0
house_5704,Super built-up  Area,Ready To Move,Attibele,2 BHK,Inenshe,850,1.0,1.0,25.0
house_1705,Super built-up  Area,18-Apr,Panathur,2 BHK,Prcesvy,1193,2.0,1.0,86.0
house_89,Plot  Area,Ready To Move,Rajaji Nagar,6 Bedroom,,710,6.0,3.0,160.0
house_2659,Super built-up  Area,Ready To Move,Whitefield,2 BHK,SrireSo,920,2.0,1.0,63.0
house_5206,Plot  Area,Ready To Move,OMBR Layout,3 Bedroom,,600,3.0,2.0,100.0
house_12706,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,PraleSi,2089,3.0,2.0,148.0
house_8779,Super built-up  Area,19-Mar,Thanisandra,1 BHK,Bhe 2ko,663,1.0,0.0,46.1
house_13019,Plot  Area,Ready To Move,HAL 2nd Stage,5 Bedroom,,2040,4.0,1.0,500.0
house_6337,Plot  Area,Ready To Move,Kundalahalli,4 Bedroom,,7000,4.0,3.0,550.0
house_7628,Super built-up  Area,Ready To Move,Old Madras Road,2 BHK,Brglede,1210,2.0,1.0,80.0
house_9352,Super built-up  Area,Ready To Move,Chikkadunnasandra,3 BHK,Krz 2 Q,1398,3.0,0.0,51.0
house_1899,Super built-up  Area,Ready To Move,Hormavu,2 BHK,SyidaCr,1050,2.0,1.0,77.0
house_905,Super built-up  Area,21-Dec,Kanakpura Road,1 BHK,PrarePa,525,1.0,1.0,26.0
house_13218,Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,,1160,2.0,2.0,45.0
house_3091,Super built-up  Area,Ready To Move,Hennur Road,2 BHK,Maity W,1385,2.0,1.0,83.09
house_2215,Super built-up  Area,Ready To Move,Kasturi Nagar,2 BHK,,1101,2.0,2.0,65.0
house_10922,Built-up  Area,18-Dec,Electronic City,3 BHK,,1220,2.0,1.0,35.25
house_11026,Super built-up  Area,Ready To Move,Horamavu Banaswadi,2 BHK,Bhave E,1200,2.0,1.0,45.0
house_5537,Built-up  Area,Ready To Move,Frazer Town,3 BHK,CaaveEn,188.89Sq. Yards,3.0,1.0,180.0
house_12268,Plot  Area,Ready To Move,Sarjapur,4 Bedroom,Peora P,2400,3.0,3.0,140.0
house_10818,Super built-up  Area,18-Jun,9th Phase JP Nagar,3 BHK,,1240,2.0,2.0,39.89
house_668,Super built-up  Area,18-Apr,Shantiniketan Layout,3 BHK,,2072,3.0,2.0,108.0
house_1138,Super built-up  Area,Ready To Move,Kasturi Nagar,3 BHK,,1570,3.0,3.0,80.0
house_11430,Plot  Area,Ready To Move,Kasturi Nagar,4 Bedroom,,784,2.0,2.0,165.0
house_2375,Super built-up  Area,21-Aug,Electronics City Phase 1,2 BHK,,1150,2.0,2.0,39.0
house_7789,Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,Brway G,1640,3.0,3.0,220.0
house_6752,Super built-up  Area,19-Jun,Whitefield,3 BHK,VaiteEx,1870,3.0,2.0,138.0
house_12164,Built-up  Area,Ready To Move,Malleshwaram,5 Bedroom,,3000,4.0,0.0,900.0
house_5838,Super built-up  Area,Ready To Move,Padmanabhanagar,2 BHK,Shers S,1200,2.0,1.0,60.0
house_9681,Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Pronyt ,662,1.0,0.0,38.0
house_10522,Super built-up  Area,18-Apr,Marathahalli,4 BHK,Prionad,2524,5.0,2.0,180.0
house_7279,Super built-up  Area,18-Dec,ITPL,2 BHK,,1000,2.0,1.0,29.95
house_12184,Super built-up  Area,18-Dec,Hennur,3 BHK,Exitym ,1783 - 1878,3.0,0.0,84.205
house_11407,Super built-up  Area,19-Sep,Whitefield,3 BHK,DSersus,1520 - 1759,3.0,0.0,92.63
house_5914,Built-up  Area,Ready To Move,Nagaraja Garden,3 BHK,,1430,3.0,1.0,78.65
house_6545,Super built-up  Area,Ready To Move,Vijayanagar,3 BHK,GoncyRe,1760,3.0,,140.0
house_5648,Built-up  Area,18-Jul,Bennigana Halli,3 BHK,,2000,3.0,1.0,145.0
house_11918,Built-up  Area,Ready To Move,Kanakpura Road,3 BHK,SoestSu,2000,3.0,3.0,105.0
house_751,Super built-up  Area,Ready To Move,Hegde Nagar,2 BHK,Soiniy ,1341,2.0,1.0,97.0
house_12292,Built-up  Area,Ready To Move,Bhuvaneswari Nagar,4 Bedroom,,2400,3.0,0.0,185.0
house_1324,Plot  Area,Ready To Move,Bettahalsoor,3 Bedroom,,1200,3.0,1.0,85.0
house_7593,Plot  Area,Ready To Move,B K Nagar,6 Bedroom,,2400,5.0,2.0,300.0
house_152,Super built-up  Area,18-May, Devarachikkanahalli,3 BHK,,1250,2.0,3.0,44.0
house_939,Plot  Area,Ready To Move,Ramamurthy Nagar,5 Bedroom,,1800,4.0,3.0,187.0
house_10098,Built-up  Area,Ready To Move,Yeshwanthpur,2 BHK,,570,2.0,1.0,62.0
house_11893,Super built-up  Area,Ready To Move,Panathur,2 BHK,Saite G,1075,2.0,2.0,60.0
house_7872,Plot  Area,Ready To Move,Naganathapura,1 Bedroom,,600,1.0,0.0,33.0
house_8149,Built-up  Area,Ready To Move,Laggere,1 Bedroom,,620,2.0,0.0,48.0
house_12545,Built-up  Area,Ready To Move,Anjanapura,2 BHK,ACopsva,950,2.0,0.0,30.0
house_9495,Super built-up  Area,22-Jun,Koramangala,2 BHK,,1130,2.0,2.0,63.0
house_1823,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1194,2.0,2.0,46.0
